record_species,record,order,family1,genus1,species1,family2,genus2,species2,family3,genus_species,genus3,species3,stage,n_numb,n_cat,n_comment,raw_ctm1,raw_ctm2,acclim,acclim_time,acclim_time_life_120,log_acclim_time,acclim_temp,safety,heating_rate,photoperiod,ep1,ep1_descrip,ep2,elevation,log_elevation,locality,geog_cat,abs_lat,log_abs_lat,latitude,longitude,source,comments,year,citation,reference,range,log_range,introduced,elev_min,elev_max,svl,log_svl,habitat,tmxslope,bioclim5,iucn_2014,iucn_2104risk
149_Plethodon jordani,149,Caudata,Plethodontidae,Plethodon,jordani,Plethodontidae,Plethodon,jordani,Plethodontidae,Plethodon jordani,Plethodon,jordani,Adult,10,B,Given,34.9,NA,Y,30,30,1.49,20,7.4,1,NA,S,Onset of spasms,NA,800,2.9,"Macon County, North Carolina",Subtropical,35.12,1.546,35.12,-83.336,Field,NA,1961,Hutchison 1961,"Hutchison, V. H. 1961. Critical thermal maxima in salamanders. Physiological Zoology 34:92-125.",1943,3.29,Not introduced,768,1780,78,1.89,Terrestrial,0.003295318,28,Threatened,1
148_Plethodon jordani,148,Caudata,Plethodontidae,Plethodon,jordani,Plethodontidae,Plethodon,jordani,Plethodontidae,Plethodon jordani,Plethodon,jordani,Adult,15,B,Given,35.1,NA,Y,30,30,1.49,20,7.6,1,NA,S,Onset of spasms,NA,800,2.9,"Macon County, North Carolina",Subtropical,35.12,1.546,35.12,-83.336,Field,NA,1961,Hutchison 1961,"Hutchison, V. H. 1961. Critical thermal maxima in salamanders. Physiological Zoology 34:92-125.",1943,3.29,Not introduced,768,1780,78,1.89,Terrestrial,0.003295318,28,Threatened,1
147_Plethodon jordani,147,Caudata,Plethodontidae,Plethodon,jordani,Plethodontidae,Plethodon,jordani,Plethodontidae,Plethodon jordani,Plethodon,jordani,Adult,10,B,Given,34.9,NA,Y,30,30,1.49,20,7.3,1,NA,S,Onset of spasms,NA,801,2.9,"Transylvania County, North Carolina",Subtropical,35.219,1.547,35.219,-82.778,Field,NA,1961,Hutchison 1961,"Hutchison, V. H. 1961. Critical thermal maxima in salamanders. Physiological Zoology 34:92-125.",1943,3.29,Not introduced,768,1780,78,1.89,Terrestrial,0.002310124,28.1,Threatened,1
896_Plethodon jordani,896,Caudata,Plethodontidae,Plethodon,jordani,Plethodontidae,Plethodon,jordani,Plethodontidae,Plethodon jordani,Plethodon,jordani,Adult,11,B,Given,34.1,NA,Y,30,30,1.49,15,10.8,1,12:12,S,Onset of spasms,NA,1299,3.11,"Grandfather Mountain, Avery County, North Carolina",Subtropical,36.09,1.557,36.09,-81.836,Field,NA,1998,Yu et al. 1998,"Yu, Z. M., R. Dickstein, W. E. Magee, and J. R. Spotila. 1998. Heat shock response in the salamanders Plethodon jordani and Plethodon cinereus. Journal of Thermal Biology 23:259-265.",1943,3.29,Not introduced,768,1780,78,1.89,Terrestrial,0.012631052,23.9,Threatened,1
719_Limnodynastes peronii,719,Anura,Myobatrachidae,Limnodynastes,peronii,Myobatrachidae,Limnodynastes,peronii,Limnodynastidae,Limnodynastes peronii,Limnodynastes,peronii,Adult,30,B,Given,37.8,NA,Y,45,45,1.66,15,12.3,1,24:0,S,Onset of spasms,NA,29,1.46,"Sylvania, New South Wales",Subtropical,34.012,1.532,-34.012,151.094,Field,NA,1980,Marshall and Grigg 1980,"Marshall, E., and G. C. Grigg. 1980. Acclimation of CTM, LD50, and rapid loss of acclimation of thermal preferendum in tadpoles of Limnodynastes peronii (Anura, Myobatrachidae). Australian Zoologist 20:447-455.",663231,5.82,Not introduced,NA,NA,55,1.74,Aquatic & terrestrial,0.011282113,26.5,Not threatened,0
720_Limnodynastes peronii,720,Anura,Myobatrachidae,Limnodynastes,peronii,Myobatrachidae,Limnodynastes,peronii,Limnodynastidae,Limnodynastes peronii,Limnodynastes,peronii,Adult,30,B,Given,39.3,NA,Y,45,45,1.66,25,12.3,1,24:0,S,Onset of spasms,NA,29,1.46,"Sylvania, New South Wales",Subtropical,34.012,1.532,-34.012,151.094,Field,NA,1980,Marshall and Grigg 1980,"Marshall, E., and G. C. Grigg. 1980. Acclimation of CTM, LD50, and rapid loss of acclimation of thermal preferendum in tadpoles of Limnodynastes peronii (Anura, Myobatrachidae). Australian Zoologist 20:447-455.",663231,5.82,Not introduced,NA,NA,55,1.74,Aquatic & terrestrial,0.011282113,26.5,Not threatened,0
721_Limnodynastes peronii,721,Anura,Myobatrachidae,Limnodynastes,peronii,Myobatrachidae,Limnodynastes,peronii,Limnodynastidae,Limnodynastes peronii,Limnodynastes,peronii,Adult,30,B,Given,36.8,NA,Y,90,90,1.96,15,11.3,1,24:0,S,Onset of spasms,NA,29,1.46,"Sylvania, New South Wales",Subtropical,34.012,1.532,-34.012,151.094,Field,NA,1980,Marshall and Grigg 1980,"Marshall, E., and G. C. Grigg. 1980. Acclimation of CTM, LD50, and rapid loss of acclimation of thermal preferendum in tadpoles of Limnodynastes peronii (Anura, Myobatrachidae). Australian Zoologist 20:447-455.",663231,5.82,Not introduced,NA,NA,55,1.74,Aquatic & terrestrial,0.011282113,26.5,Not threatened,0
722_Limnodynastes peronii,722,Anura,Myobatrachidae,Limnodynastes,peronii,Myobatrachidae,Limnodynastes,peronii,Limnodynastidae,Limnodynastes peronii,Limnodynastes,peronii,Adult,30,B,Given,39.3,NA,Y,90,90,1.96,25,12.3,1,24:0,S,Onset of spasms,NA,29,1.46,"Sylvania, New South Wales",Subtropical,34.012,1.532,-34.012,151.094,Field,NA,1980,Marshall and Grigg 1980,"Marshall, E., and G. C. Grigg. 1980. Acclimation of CTM, LD50, and rapid loss of acclimation of thermal preferendum in tadpoles of Limnodynastes peronii (Anura, Myobatrachidae). Australian Zoologist 20:447-455.",663231,5.82,Not introduced,NA,NA,55,1.74,Aquatic & terrestrial,0.011282113,26.5,Not threatened,0
631_Ambystoma triseriata,631,Anura,Hylidae,Pseudacris,triseriata,Hylidae,Pseudacris,triseriata,Hylidae,Ambystoma triseriata,Ambystoma,triseriata,Juvenile,10,B,N given,37.5,NA,Y,Life,120,2.08,20,NA,0.5,NA,L,"Movements could no longer be elicited by prodding the tadpole, and an open-mouth gape had replaced normal respiratory movement",NA,1496,3.17,"Larimer County, Colorado",Temperate,40.55,1.608,40.55,-105.017,Field,Gosner stage 42,1978,Hoppe 1978,"Hoppe, D. M. 1978. Thermal tolerance in tadpoles of the chorus frog Pseudacris triseriata. Herpetologica 34:318-321.",3425336,6.53,Not introduced,NA,NA,33,1.52,Terrestrial,0.02262385,30.4,Not threatened,0
628_Ambystoma triseriata,628,Anura,Hylidae,Pseudacris,triseriata,Hylidae,Pseudacris,triseriata,Hylidae,Ambystoma triseriata,Ambystoma,triseriata,Juvenile,10,B,N given,39.1,NA,Y,Life,120,2.08,20,NA,0.5,NA,L,"Movements could no longer be elicited by prodding the tadpole, and an open-mouth gape had replaced normal respiratory movement",NA,1520,3.18,"Larimer County, Colorado",Temperate,40.6,1.609,40.6,-105.017,Field,Gosner stage 38,1978,Hoppe 1978,"Hoppe, D. M. 1978. Thermal tolerance in tadpoles of the chorus frog Pseudacris triseriata. Herpetologica 34:318-321.",3425336,6.53,Not introduced,NA,NA,33,1.52,Terrestrial,0.02262385,30.2,Not threatened,0
72_Lithobates sylvaticus,72,Anura,Ranidae,Rana,sylvatica,Ranidae,Rana,sylvatica,Ranidae,Lithobates sylvaticus,Lithobates,sylvaticus,larva,10,NA,N missing,26.2,NA,Y,Life,120,2.08,15,NA,0.7,12:12,L,Larvae stopped responding to a probe,NA,67,1.83,New York,Temperate,42.633,1.63,42.633,-73.85,Field,NA,1986,Manis and Claussen 1986,"Manis, M. L., and D. L. Claussen. 1986. Environmental and genetic influences on the thermal physiology of Rana sylvatica. Journal of Thermal Biology 11:31-36.",9096515,6.96,Not introduced,NA,NA,55,1.74,Aquatic & terrestrial,0.020922769,28.6,Not threatened,0
77_Lithobates sylvaticus,77,Anura,Ranidae,Rana,sylvatica,Ranidae,Rana,sylvatica,Ranidae,Lithobates sylvaticus,Lithobates,sylvaticus,larva,10,NA,N missing,33.8,NA,Y,Life,120,2.08,20,NA,0.7,12:12,L,Larvae stopped responding to a probe,NA,67,1.83,New York,Temperate,42.633,1.63,42.633,-73.85,Field,NA,1986,Manis and Claussen 1986,"Manis, M. L., and D. L. Claussen. 1986. Environmental and genetic influences on the thermal physiology of Rana sylvatica. Journal of Thermal Biology 11:31-36.",9096515,6.96,Not introduced,NA,NA,55,1.74,Aquatic & terrestrial,0.020922769,28.6,Not threatened,0
78_Lithobates sylvaticus,78,Anura,Ranidae,Rana,sylvatica,Ranidae,Rana,sylvatica,Ranidae,Lithobates sylvaticus,Lithobates,sylvaticus,larva,10,NA,N missing,31.3,NA,Y,Life,120,2.08,20,NA,0.7,12:12,L,Larvae stopped responding to a probe,NA,75,1.88,Canada,Temperate,45.517,1.658,45.517,-73.3,Field,NA,1986,Manis and Claussen 1986,"Manis, M. L., and D. L. Claussen. 1986. Environmental and genetic influences on the thermal physiology of Rana sylvatica. Journal of Thermal Biology 11:31-36.",9096515,6.96,Not introduced,NA,NA,55,1.74,Aquatic & terrestrial,0.029677471,26.7,Not threatened,0
79_Lithobates sylvaticus,79,Anura,Ranidae,Rana,sylvatica,Ranidae,Rana,sylvatica,Ranidae,Lithobates sylvaticus,Lithobates,sylvaticus,larva,10,NA,N missing,35.3,NA,Y,Life,120,2.08,20,NA,0.7,12:12,L,Larvae stopped responding to a probe,NA,75,1.88,Canada,Temperate,45.517,1.658,45.517,-73.3,Field,NA,1986,Manis and Claussen 1986,"Manis, M. L., and D. L. Claussen. 1986. Environmental and genetic influences on the thermal physiology of Rana sylvatica. Journal of Thermal Biology 11:31-36.",9096515,6.96,Not introduced,NA,NA,55,1.74,Aquatic & terrestrial,0.029677471,26.7,Not threatened,0
70_Lithobates sylvaticus,70,Anura,Ranidae,Rana,sylvatica,Ranidae,Rana,sylvatica,Ranidae,Lithobates sylvaticus,Lithobates,sylvaticus,larva,10,NA,N missing,26,NA,Y,Life,120,2.08,15,NA,0.7,12:12,L,Larvae stopped responding to a probe,NA,250,2.4,Ohio,Temperate,38.8,1.589,38.8,-83.4,Field,NA,1986,Manis and Claussen 1986,"Manis, M. L., and D. L. Claussen. 1986. Environmental and genetic influences on the thermal physiology of Rana sylvatica. Journal of Thermal Biology 11:31-36.",9096515,6.96,Not introduced,NA,NA,55,1.74,Aquatic & terrestrial,0.00272589,29.8,Not threatened,0
75_Lithobates sylvaticus,75,Anura,Ranidae,Rana,sylvatica,Ranidae,Rana,sylvatica,Ranidae,Lithobates sylvaticus,Lithobates,sylvaticus,larva,10,NA,N missing,36,NA,Y,Life,120,2.08,20,NA,0.7,12:12,L,Larvae stopped responding to a probe,NA,250,2.4,Ohio,Temperate,38.8,1.589,38.8,-83.4,Field,NA,1986,Manis and Claussen 1986,"Manis, M. L., and D. L. Claussen. 1986. Environmental and genetic influences on the thermal physiology of Rana sylvatica. Journal of Thermal Biology 11:31-36.",9096515,6.96,Not introduced,NA,NA,55,1.74,Aquatic & terrestrial,0.00272589,29.8,Not threatened,0
71_Lithobates sylvaticus,71,Anura,Ranidae,Rana,sylvatica,Ranidae,Rana,sylvatica,Ranidae,Lithobates sylvaticus,Lithobates,sylvaticus,larva,10,NA,N missing,27.1,NA,Y,Life,120,2.08,15,NA,0.7,12:12,L,Larvae stopped responding to a probe,NA,262,2.42,Michigan,Temperate,42.75,1.631,42.75,-83.217,Field,NA,1986,Manis and Claussen 1986,"Manis, M. L., and D. L. Claussen. 1986. Environmental and genetic influences on the thermal physiology of Rana sylvatica. Journal of Thermal Biology 11:31-36.",9096515,6.96,Not introduced,NA,NA,55,1.74,Aquatic & terrestrial,0.023402561,28.4,Not threatened,0
76_Lithobates sylvaticus,76,Anura,Ranidae,Rana,sylvatica,Ranidae,Rana,sylvatica,Ranidae,Lithobates sylvaticus,Lithobates,sylvaticus,larva,10,NA,N missing,33.9,NA,Y,Life,120,2.08,20,NA,0.7,12:12,L,Larvae stopped responding to a probe,NA,262,2.42,Michigan,Temperate,42.75,1.631,42.75,-83.217,Field,NA,1986,Manis and Claussen 1986,"Manis, M. L., and D. L. Claussen. 1986. Environmental and genetic influences on the thermal physiology of Rana sylvatica. Journal of Thermal Biology 11:31-36.",9096515,6.96,Not introduced,NA,NA,55,1.74,Aquatic & terrestrial,0.023402561,28.4,Not threatened,0
68_Lithobates sylvaticus,68,Anura,Ranidae,Rana,sylvatica,Ranidae,Rana,sylvatica,Ranidae,Lithobates sylvaticus,Lithobates,sylvaticus,larva,10,NA,N missing,27.4,NA,Y,Life,120,2.08,15,NA,0.7,12:12,L,Larvae stopped responding to a probe,NA,326,2.51,Kentucky,Subtropical,37.567,1.575,37.567,-84.3,Field,NA,1986,Manis and Claussen 1986,"Manis, M. L., and D. L. Claussen. 1986. Environmental and genetic influences on the thermal physiology of Rana sylvatica. Journal of Thermal Biology 11:31-36.",9096515,6.96,Not introduced,NA,NA,55,1.74,Aquatic & terrestrial,0.022065626,30.2,Not threatened,0
69_Lithobates sylvaticus,69,Anura,Ranidae,Rana,sylvatica,Ranidae,Rana,sylvatica,Ranidae,Lithobates sylvaticus,Lithobates,sylvaticus,larva,10,NA,N missing,28.4,NA,Y,Life,120,2.08,15,NA,0.7,12:12,L,Larvae stopped responding to a probe,NA,326,2.51,Kentucky,Subtropical,37.567,1.575,37.567,-84.3,Field,NA,1986,Manis and Claussen 1986,"Manis, M. L., and D. L. Claussen. 1986. Environmental and genetic influences on the thermal physiology of Rana sylvatica. Journal of Thermal Biology 11:31-36.",9096515,6.96,Not introduced,NA,NA,55,1.74,Aquatic & terrestrial,0.022065626,30.2,Not threatened,0
74_Lithobates sylvaticus,74,Anura,Ranidae,Rana,sylvatica,Ranidae,Rana,sylvatica,Ranidae,Lithobates sylvaticus,Lithobates,sylvaticus,larva,10,NA,N missing,36.2,NA,Y,Life,120,2.08,20,NA,0.7,12:12,L,Larvae stopped responding to a probe,NA,326,2.51,Kentucky,Subtropical,37.567,1.575,37.567,-84.3,Field,NA,1986,Manis and Claussen 1986,"Manis, M. L., and D. L. Claussen. 1986. Environmental and genetic influences on the thermal physiology of Rana sylvatica. Journal of Thermal Biology 11:31-36.",9096515,6.96,Not introduced,NA,NA,55,1.74,Aquatic & terrestrial,0.022065626,30.2,Not threatened,0
73_Lithobates sylvaticus,73,Anura,Ranidae,Rana,sylvatica,Ranidae,Rana,sylvatica,Ranidae,Lithobates sylvaticus,Lithobates,sylvaticus,larva,10,NA,N missing,36.7,NA,Y,Life,120,2.08,20,NA,0.7,12:12,L,Larvae stopped responding to a probe,NA,326,2.51,Kentucky,Subtropical,37.567,1.575,37.567,-84.3,Field,NA,1986,Manis and Claussen 1986,"Manis, M. L., and D. L. Claussen. 1986. Environmental and genetic influences on the thermal physiology of Rana sylvatica. Journal of Thermal Biology 11:31-36.",9096515,6.96,Not introduced,NA,NA,55,1.74,Aquatic & terrestrial,0.022065626,30.2,Not threatened,0
630_Pseudacris triseriata,630,Anura,Hylidae,Pseudacris,triseriata,Hylidae,Pseudacris,triseriata,Hylidae,Pseudacris triseriata,Pseudacris,triseriata,Juvenile,10,B,N given,38.4,NA,Y,Life,120,2.08,20,NA,0.5,NA,L,"Movements could no longer be elicited by prodding the tadpole, and an open-mouth gape had replaced normal respiratory movement",NA,1496,3.17,"Larimer County, Colorado",Temperate,40.55,1.608,40.55,-105.017,Field,Gosner stage 38,1978,Hoppe 1978,"Hoppe, D. M. 1978. Thermal tolerance in tadpoles of the chorus frog Pseudacris triseriata. Herpetologica 34:318-321.",3425336,6.53,Not introduced,NA,NA,33,1.52,Terrestrial,0.02262385,30.4,Not threatened,0
629_Pseudacris triseriata,629,Anura,Hylidae,Pseudacris,triseriata,Hylidae,Pseudacris,triseriata,Hylidae,Pseudacris triseriata,Pseudacris,triseriata,Juvenile,10,B,N given,38.6,NA,Y,Life,120,2.08,20,NA,0.5,NA,L,"Movements could no longer be elicited by prodding the tadpole, and an open-mouth gape had replaced normal respiratory movement",NA,1520,3.18,"Larimer County, Colorado",Temperate,40.6,1.609,40.6,-105.017,Field,Gosner stage 42,1978,Hoppe 1978,"Hoppe, D. M. 1978. Thermal tolerance in tadpoles of the chorus frog Pseudacris triseriata. Herpetologica 34:318-321.",3425336,6.53,Not introduced,NA,NA,33,1.52,Terrestrial,0.02262385,30.2,Not threatened,0
174_Ambystoma jeffersonianum,174,Caudata,Ambystomatidae,Ambystoma,jeffersonianum,Ambystomatidae,Ambystoma,jeffersonianum,Ambystomatidae,Ambystoma jeffersonianum,Ambystoma,jeffersonianum,Adult,6,A,Given,36.2,NA,N,NA,NA,NA,18,10.6,NA,NA,L,Loss of righting response,NA,490,2.69,"Itasca State Park, Minnesota",Temperate,47.165,1.674,47.165,-95.197,Field,NA,1963,Brattstrom 1963,"Brattstrom, B. H. 1963. A preliminary review of the thermal requirements of amphibians. Ecology 44:238-255.",470127,5.67,Not introduced,NA,NA,154,2.19,Aquatic & terrestrial,0.032786715,26.1,Not threatened,0
613_Ambystoma maculatum,613,Caudata,Ambystomatidae,Ambystoma,maculatum,Ambystomatidae,Ambystoma,maculatum,Ambystomatidae,Ambystoma maculatum,Ambystoma,maculatum,Adult,52,B,Given,35.4,NA,Y,NA,NA,NA,13,5.9,0.7,24:0,H,Onset of heat coma after spasms ended,NA,111,2.05,"Durham County, North Carolina",Subtropical,36.022,1.557,36.022,-78.903,Field,NA,1973,Gatz 1973,"Gatz, A. J. J. 1973. Intraspecific variations in critical thermal maxima of Ambystoma maculatum. Herpetologica 29:264-268.",2989256,6.48,Not introduced,NA,NA,154,2.19,Aquatic & terrestrial,0.021759104,31.6,Not threatened,0
614_Ambystoma maculatum,614,Caudata,Ambystomatidae,Ambystoma,maculatum,Ambystomatidae,Ambystoma,maculatum,Ambystomatidae,Ambystoma maculatum,Ambystoma,maculatum,Adult,31,B,Given,35.8,NA,Y,NA,NA,NA,13,6.6,0.7,24:0,H,Onset of heat coma after spasms ended,NA,193,2.29,"Orange County, North Carolina",Subtropical,36.026,1.557,36.026,-79.11,Field,NA,1973,Gatz 1973,"Gatz, A. J. J. 1973. Intraspecific variations in critical thermal maxima of Ambystoma maculatum. Herpetologica 29:264-268.",2989256,6.48,Not introduced,NA,NA,154,2.19,Aquatic & terrestrial,0.020466587,31.3,Not threatened,0
615_Ambystoma maculatum,615,Caudata,Ambystomatidae,Ambystoma,maculatum,Ambystomatidae,Ambystoma,maculatum,Ambystomatidae,Ambystoma maculatum,Ambystoma,maculatum,Adult,27,B,Given,35.5,NA,Y,NA,NA,NA,13,7.5,0.7,24:0,H,Onset of heat coma after spasms ended,NA,422,2.63,"Carlisle, Pennsylvania",Temperate,40.203,1.604,40.203,-77.195,Field,NA,1973,Gatz 1973,"Gatz, A. J. J. 1973. Intraspecific variations in critical thermal maxima of Ambystoma maculatum. Herpetologica 29:264-268.",2989256,6.48,Not introduced,NA,NA,154,2.19,Aquatic & terrestrial,0.003548219,29.8,Not threatened,0
175_Ambystoma tigrinum,175,Caudata,Ambystomatidae,Ambystoma,tigrinum,Ambystomatidae,Ambystoma,tigrinum,Ambystomatidae,Ambystoma tigrinum,Ambystoma,tigrinum,Adult,6,A,Given,36.7,NA,N,NA,NA,NA,21,8.3,NA,NA,L,Loss of righting response,NA,267,2.43,"Ramsey County, Minnesota",Temperate,44.996,1.653,44.996399,-93.061598,Field,Location estimated,1963,Brattstrom 1963,"Brattstrom, B. H. 1963. A preliminary review of the thermal requirements of amphibians. Ecology 44:238-255.",4317635,6.64,Not introduced,0,3660,265,2.42,Aquatic & terrestrial,0.034739496,28.8,Not threatened,0
858_Anaxyrus woodhousii,858,Anura,Bufonidae,Bufo,woodhousii,Bufonidae,Bufo,woodhousii,Bufonidae,Anaxyrus woodhousii,Anaxyrus,woodhousii,larva,5,A,N given,36.9,NA,N,NA,NA,NA,20,NA,1,NA,L,Abrupt cessation of movement,NA,12,1.08,"Chatham, Massachsetts",Temperate,41.682,1.62,41.682,-69.96,Field,Gosner stage 45-46,1980,Sherman 1980,"Sherman, E. 1980. Ontogenetic change in thermal tolerance of the toad Bufo woodhousii fowleri. Comparative Biochemistry and Physiology Part A 65:227-230.",3240610,6.51,Not introduced,NA,NA,87,1.94,Terrestrial,0.034154862,23.7,Not threatened,0
857_Anaxyrus woodhousii,857,Anura,Bufonidae,Bufo,woodhousii,Bufonidae,Bufo,woodhousii,Bufonidae,Anaxyrus woodhousii,Anaxyrus,woodhousii,larva,5,A,N given,37.2,NA,N,NA,NA,NA,20,NA,1,NA,L,Abrupt cessation of movement,NA,12,1.08,"Chatham, Massachsetts",Temperate,41.682,1.62,41.682,-69.96,Field,Gosner stage 44,1980,Sherman 1980,"Sherman, E. 1980. Ontogenetic change in thermal tolerance of the toad Bufo woodhousii fowleri. Comparative Biochemistry and Physiology Part A 65:227-230.",3240610,6.51,Not introduced,NA,NA,87,1.94,Terrestrial,0.034154862,23.7,Not threatened,0
856_Anaxyrus woodhousii,856,Anura,Bufonidae,Bufo,woodhousii,Bufonidae,Bufo,woodhousii,Bufonidae,Anaxyrus woodhousii,Anaxyrus,woodhousii,larva,11,B,N given,41.3,NA,N,NA,NA,NA,20,NA,1,NA,L,Abrupt cessation of movement,NA,12,1.08,"Chatham, Massachsetts",Temperate,41.682,1.62,41.682,-69.96,Field,Gosner stage 42-43,1980,Sherman 1980,"Sherman, E. 1980. Ontogenetic change in thermal tolerance of the toad Bufo woodhousii fowleri. Comparative Biochemistry and Physiology Part A 65:227-230.",3240610,6.51,Not introduced,NA,NA,87,1.94,Terrestrial,0.034154862,23.7,Not threatened,0
855_Anaxyrus woodhousii,855,Anura,Bufonidae,Bufo,woodhousii,Bufonidae,Bufo,woodhousii,Bufonidae,Anaxyrus woodhousii,Anaxyrus,woodhousii,larva,20,B,N given,42.5,NA,N,NA,NA,NA,20,NA,1,NA,L,Abrupt cessation of movement,NA,12,1.08,"Chatham, Massachsetts",Temperate,41.682,1.62,41.682,-69.96,Field,Gosner stage 26-41,1980,Sherman 1980,"Sherman, E. 1980. Ontogenetic change in thermal tolerance of the toad Bufo woodhousii fowleri. Comparative Biochemistry and Physiology Part A 65:227-230.",3240610,6.51,Not introduced,NA,NA,87,1.94,Terrestrial,0.034154862,23.7,Not threatened,0
861_Anaxyrus woodhousii,861,Anura,Bufonidae,Bufo,woodhousii,Bufonidae,Bufo,woodhousii,Bufonidae,Anaxyrus woodhousii,Anaxyrus,woodhousii,Adult,3,A,Given,41.1,NA,N,NA,NA,NA,20,17.2,1,NA,L,Abrupt cessation of movement,NA,12,1.08,"Chatham, Massachsetts",Temperate,41.682,1.62,41.682,-69.96,Field,Adult (26-58mm),1980,Sherman 1980,"Sherman, E. 1980. Ontogenetic change in thermal tolerance of the toad Bufo woodhousii fowleri. Comparative Biochemistry and Physiology Part A 65:227-230.",3240610,6.51,Not introduced,NA,NA,87,1.94,Terrestrial,0.034154862,23.7,Not threatened,0
859_Anaxyrus woodhousii,859,Anura,Bufonidae,Bufo,woodhousii,Bufonidae,Bufo,woodhousii,Bufonidae,Anaxyrus woodhousii,Anaxyrus,woodhousii,Juvenile,12,B,Given,37.6,NA,N,NA,NA,NA,20,13.7,1,NA,L,Abrupt cessation of movement,NA,12,1.08,"Chatham, Massachsetts",Temperate,41.682,1.62,41.682,-69.96,Field,Juvenile (10-13.5mm),1980,Sherman 1980,"Sherman, E. 1980. Ontogenetic change in thermal tolerance of the toad Bufo woodhousii fowleri. Comparative Biochemistry and Physiology Part A 65:227-230.",3240610,6.51,Not introduced,NA,NA,87,1.94,Terrestrial,0.034154862,23.7,Not threatened,0
