genus,species,parameter_value,parameter_tmax_or_tmin,error_estimate,error_type,sample_size,metric_type,metric_description,ramping_rate,ramping_to_reach_st,duration_of_chronic_exposure,acclim_temp,acclim_time,temp_before_pretreament_held_or_ff_for_field_fresh,timing_of_collection,latitude,longitude,elevation_of_collection,location_description,ref,life_stage,phylum,class,order,family,realm_specific,realm_general,notes,genus_species,extractor,original_compilation,n_cat,Reference,DOI,Continent,Realm,Number of species with Tmax,Number of species with Tmin
Litoria,gracilenta,37.90879,tmax,NA,"NA",8,critical,righting_ability,0.3,"NA","NA",15,1w,"NA",Summer,-23,143,"NA","Southwest Queensland, Australia",Johnson_1972,"NA",Chordata,Amphibia,Anura,Hylidae,"NA",terrestrial,CTmax measured across the time. Thermal limits extracted using OOo Digitizer,Litoria_gracilenta,FL,intratherm_team,NA,"Johnson, C. R. Diel variation in the thermal tolerance of Litoria gracilenta (Anura: Hylidae). Comparative Biochemistry and Physiology Part A: Physiology 41, 727-730 (1972).",10.1016/0300-9629(72)90337-4,Oceania,Terrestrial,1,NA
Litoria,gracilenta,37.51792,tmax,NA,"NA",8,critical,righting_ability,0.3,"NA","NA",15,1w,"NA",Summer,-23,143,"NA","Southwest Queensland, Australia",Johnson_1972,"NA",Chordata,Amphibia,Anura,Hylidae,"NA",terrestrial,CTmax measured across the time. Thermal limits extracted using OOo Digitizer,Litoria_gracilenta,FL,intratherm_team,NA,"Johnson, C. R. Diel variation in the thermal tolerance of Litoria gracilenta (Anura: Hylidae). Comparative Biochemistry and Physiology Part A: Physiology 41, 727-730 (1972).",10.1016/0300-9629(72)90337-4,Oceania,Terrestrial,1,NA
Litoria,gracilenta,37.32248,tmax,NA,"NA",5,critical,righting_ability,0.3,"NA","NA",15,1w,"NA",Summer,-23,143,"NA","Southwest Queensland, Australia",Johnson_1972,"NA",Chordata,Amphibia,Anura,Hylidae,"NA",terrestrial,CTmax measured across the time. Thermal limits extracted using OOo Digitizer,Litoria_gracilenta,FL,intratherm_team,NA,"Johnson, C. R. Diel variation in the thermal tolerance of Litoria gracilenta (Anura: Hylidae). Comparative Biochemistry and Physiology Part A: Physiology 41, 727-730 (1972).",10.1016/0300-9629(72)90337-4,Oceania,Terrestrial,1,NA
Litoria,gracilenta,36.38436,tmax,NA,"NA",6,critical,righting_ability,0.3,"NA","NA",15,1w,"NA",Summer,-23,143,"NA","Southwest Queensland, Australia",Johnson_1972,"NA",Chordata,Amphibia,Anura,Hylidae,"NA",terrestrial,CTmax measured across the time. Thermal limits extracted using OOo Digitizer,Litoria_gracilenta,FL,intratherm_team,NA,"Johnson, C. R. Diel variation in the thermal tolerance of Litoria gracilenta (Anura: Hylidae). Comparative Biochemistry and Physiology Part A: Physiology 41, 727-730 (1972).",10.1016/0300-9629(72)90337-4,Oceania,Terrestrial,1,NA
Litoria,gracilenta,38.16287,tmax,NA,"NA",7,critical,righting_ability,0.3,"NA","NA",15,1w,"NA",Summer,-23,143,"NA","Southwest Queensland, Australia",Johnson_1972,"NA",Chordata,Amphibia,Anura,Hylidae,"NA",terrestrial,CTmax measured across the time. Thermal limits extracted using OOo Digitizer,Litoria_gracilenta,FL,intratherm_team,NA,"Johnson, C. R. Diel variation in the thermal tolerance of Litoria gracilenta (Anura: Hylidae). Comparative Biochemistry and Physiology Part A: Physiology 41, 727-730 (1972).",10.1016/0300-9629(72)90337-4,Oceania,Terrestrial,1,NA
Litoria,gracilenta,35.99349,tmax,NA,"NA",7,critical,righting_ability,0.3,"NA","NA",15,1w,"NA",Summer,-23,143,"NA","Southwest Queensland, Australia",Johnson_1972,"NA",Chordata,Amphibia,Anura,Hylidae,"NA",terrestrial,CTmax measured across the time. Thermal limits extracted using OOo Digitizer,Litoria_gracilenta,FL,intratherm_team,NA,"Johnson, C. R. Diel variation in the thermal tolerance of Litoria gracilenta (Anura: Hylidae). Comparative Biochemistry and Physiology Part A: Physiology 41, 727-730 (1972).",10.1016/0300-9629(72)90337-4,Oceania,Terrestrial,1,NA
Litoria,gracilenta,37.71336,tmax,NA,"NA",7,critical,righting_ability,0.3,"NA","NA",25,1w,"NA",Summer,-23,143,"NA","Southwest Queensland, Australia",Johnson_1972,"NA",Chordata,Amphibia,Anura,Hylidae,"NA",terrestrial,CTmax measured across the time. Thermal limits extracted using OOo Digitizer,Litoria_gracilenta,FL,intratherm_team,NA,"Johnson, C. R. Diel variation in the thermal tolerance of Litoria gracilenta (Anura: Hylidae). Comparative Biochemistry and Physiology Part A: Physiology 41, 727-730 (1972).",10.1016/0300-9629(72)90337-4,Oceania,Terrestrial,1,NA
Litoria,gracilenta,37.90879,tmax,NA,"NA",10,critical,righting_ability,0.3,"NA","NA",25,1w,"NA",Summer,-23,143,"NA","Southwest Queensland, Australia",Johnson_1972,"NA",Chordata,Amphibia,Anura,Hylidae,"NA",terrestrial,CTmax measured across the time. Thermal limits extracted using OOo Digitizer,Litoria_gracilenta,FL,intratherm_team,NA,"Johnson, C. R. Diel variation in the thermal tolerance of Litoria gracilenta (Anura: Hylidae). Comparative Biochemistry and Physiology Part A: Physiology 41, 727-730 (1972).",10.1016/0300-9629(72)90337-4,Oceania,Terrestrial,1,NA
Litoria,gracilenta,38.41694,tmax,NA,"NA",5,critical,righting_ability,0.3,"NA","NA",25,1w,"NA",Summer,-23,143,"NA","Southwest Queensland, Australia",Johnson_1972,"NA",Chordata,Amphibia,Anura,Hylidae,"NA",terrestrial,CTmax measured across the time. Thermal limits extracted using OOo Digitizer,Litoria_gracilenta,FL,intratherm_team,NA,"Johnson, C. R. Diel variation in the thermal tolerance of Litoria gracilenta (Anura: Hylidae). Comparative Biochemistry and Physiology Part A: Physiology 41, 727-730 (1972).",10.1016/0300-9629(72)90337-4,Oceania,Terrestrial,1,NA
Litoria,gracilenta,38.80782,tmax,NA,"NA",5,critical,righting_ability,0.3,"NA","NA",25,1w,"NA",Summer,-23,143,"NA","Southwest Queensland, Australia",Johnson_1972,"NA",Chordata,Amphibia,Anura,Hylidae,"NA",terrestrial,CTmax measured across the time. Thermal limits extracted using OOo Digitizer,Litoria_gracilenta,FL,intratherm_team,NA,"Johnson, C. R. Diel variation in the thermal tolerance of Litoria gracilenta (Anura: Hylidae). Comparative Biochemistry and Physiology Part A: Physiology 41, 727-730 (1972).",10.1016/0300-9629(72)90337-4,Oceania,Terrestrial,1,NA
Litoria,gracilenta,38.65147,tmax,NA,"NA",8,critical,righting_ability,0.3,"NA","NA",25,1w,"NA",Summer,-23,143,"NA","Southwest Queensland, Australia",Johnson_1972,"NA",Chordata,Amphibia,Anura,Hylidae,"NA",terrestrial,CTmax measured across the time. Thermal limits extracted using OOo Digitizer,Litoria_gracilenta,FL,intratherm_team,NA,"Johnson, C. R. Diel variation in the thermal tolerance of Litoria gracilenta (Anura: Hylidae). Comparative Biochemistry and Physiology Part A: Physiology 41, 727-730 (1972).",10.1016/0300-9629(72)90337-4,Oceania,Terrestrial,1,NA
Litoria,gracilenta,39.10098,tmax,NA,"NA",7,critical,righting_ability,0.3,"NA","NA",25,1w,"NA",Summer,-23,143,"NA","Southwest Queensland, Australia",Johnson_1972,"NA",Chordata,Amphibia,Anura,Hylidae,"NA",terrestrial,CTmax measured across the time. Thermal limits extracted using OOo Digitizer,Litoria_gracilenta,FL,intratherm_team,NA,"Johnson, C. R. Diel variation in the thermal tolerance of Litoria gracilenta (Anura: Hylidae). Comparative Biochemistry and Physiology Part A: Physiology 41, 727-730 (1972).",10.1016/0300-9629(72)90337-4,Oceania,Terrestrial,1,NA
Litoria,gracilenta,39.21824,tmax,NA,"NA",7,critical,righting_ability,0.3,"NA","NA",25,1w,"NA",Summer,-23,143,"NA","Southwest Queensland, Australia",Johnson_1972,"NA",Chordata,Amphibia,Anura,Hylidae,"NA",terrestrial,CTmax measured across the time. Thermal limits extracted using OOo Digitizer,Litoria_gracilenta,FL,intratherm_team,NA,"Johnson, C. R. Diel variation in the thermal tolerance of Litoria gracilenta (Anura: Hylidae). Comparative Biochemistry and Physiology Part A: Physiology 41, 727-730 (1972).",10.1016/0300-9629(72)90337-4,Oceania,Terrestrial,1,NA
Litoria,gracilenta,38.90554,tmax,NA,"NA",4,critical,righting_ability,0.3,"NA","NA",25,1w,"NA",Summer,-23,143,"NA","Southwest Queensland, Australia",Johnson_1972,"NA",Chordata,Amphibia,Anura,Hylidae,"NA",terrestrial,CTmax measured across the time. Thermal limits extracted using OOo Digitizer,Litoria_gracilenta,FL,intratherm_team,NA,"Johnson, C. R. Diel variation in the thermal tolerance of Litoria gracilenta (Anura: Hylidae). Comparative Biochemistry and Physiology Part A: Physiology 41, 727-730 (1972).",10.1016/0300-9629(72)90337-4,Oceania,Terrestrial,1,NA
Litoria,gracilenta,38.29967,tmax,NA,"NA",8,critical,righting_ability,0.3,"NA","NA",25,1w,"NA",Summer,-23,143,"NA","Southwest Queensland, Australia",Johnson_1972,"NA",Chordata,Amphibia,Anura,Hylidae,"NA",terrestrial,CTmax measured across the time. Thermal limits extracted using OOo Digitizer,Litoria_gracilenta,FL,intratherm_team,NA,"Johnson, C. R. Diel variation in the thermal tolerance of Litoria gracilenta (Anura: Hylidae). Comparative Biochemistry and Physiology Part A: Physiology 41, 727-730 (1972).",10.1016/0300-9629(72)90337-4,Oceania,Terrestrial,1,NA
Litoria,gracilenta,37.557,tmax,NA,"NA",9,critical,righting_ability,0.3,"NA","NA",25,1w,"NA",Summer,-23,143,"NA","Southwest Queensland, Australia",Johnson_1972,"NA",Chordata,Amphibia,Anura,Hylidae,"NA",terrestrial,CTmax measured across the time. Thermal limits extracted using OOo Digitizer,Litoria_gracilenta,FL,intratherm_team,NA,"Johnson, C. R. Diel variation in the thermal tolerance of Litoria gracilenta (Anura: Hylidae). Comparative Biochemistry and Physiology Part A: Physiology 41, 727-730 (1972).",10.1016/0300-9629(72)90337-4,Oceania,Terrestrial,1,NA
Litoria,gracilenta,38.10423,tmax,NA,"NA",8,critical,righting_ability,0.3,"NA","NA",25,1w,"NA",Summer,-23,143,"NA","Southwest Queensland, Australia",Johnson_1972,"NA",Chordata,Amphibia,Anura,Hylidae,"NA",terrestrial,CTmax measured across the time. Thermal limits extracted using OOo Digitizer,Litoria_gracilenta,FL,intratherm_team,NA,"Johnson, C. R. Diel variation in the thermal tolerance of Litoria gracilenta (Anura: Hylidae). Comparative Biochemistry and Physiology Part A: Physiology 41, 727-730 (1972).",10.1016/0300-9629(72)90337-4,Oceania,Terrestrial,1,NA
Litoria,gracilenta,38.0456,tmax,NA,"NA",7,critical,righting_ability,0.3,"NA","NA",25,1w,"NA",Summer,-23,143,"NA","Southwest Queensland, Australia",Johnson_1972,"NA",Chordata,Amphibia,Anura,Hylidae,"NA",terrestrial,CTmax measured across the time. Thermal limits extracted using OOo Digitizer,Litoria_gracilenta,FL,intratherm_team,NA,"Johnson, C. R. Diel variation in the thermal tolerance of Litoria gracilenta (Anura: Hylidae). Comparative Biochemistry and Physiology Part A: Physiology 41, 727-730 (1972).",10.1016/0300-9629(72)90337-4,Oceania,Terrestrial,1,NA
