"genus_species","lat_lon_1","lat_lon_2","elev_1","elev_2","mean_yearly_max_temp1","mean_yearly_max_temp2","experienced_mean_yearly_max_temp1","experienced_mean_yearly_max_temp2","distance","temp_difference","experienced_temp_difference","t_opt1","t_opt2","temp_difference_topt"
"Campostoma anomalum","39_-84","36.94_-81.05",NA,NA,23.4595587990501,15.9185709173029,23.4595587990501,15.9185709173029,345804.88624223,7.54098788174717,7.54098788174717,NA,NA,NA
"Campostoma anomalum","38.603_-91.45","36.94_-81.05",NA,NA,23.2976214322177,15.9185709173029,23.2976214322177,15.9185709173029,933118.983381004,7.37905051491478,7.37905051491478,NA,NA,NA
"Carassius auratus","33.22_-97.15","35.66_-97.47",NA,NA,28.5454040527344,28.2693670099432,28.5454040527344,28.2693670099432,273203.139045976,0.276037042791195,0.276037042791195,NA,NA,NA
"Carassius auratus","33.22_-97.15","42.08_-81.34",NA,NA,28.5454040527344,24.8923674149947,28.5454040527344,24.8923674149947,1702671.64841711,3.6530366377397,3.6530366377397,NA,NA,NA
"Carassius auratus","35.66_-97.47","42.08_-81.34",NA,NA,28.2693670099432,24.8923674149947,28.2693670099432,24.8923674149947,1566522.7289081,3.3769995949485,3.3769995949485,NA,NA,NA
"Carpiodes cyprinus","39.97_-82.81","42.08_-81.34",NA,NA,20.6581103238193,24.8923674149947,20.6581103238193,24.8923674149947,265340.043209708,4.23425709117543,4.23425709117543,NA,NA,NA
"Catostomus clarkii","34.048927_-111.093735","32.874_-110.809",NA,NA,28.4402099609375,30.117353404652,28.4402099609375,30.117353404652,133438.368247167,1.67714344371449,1.67714344371449,NA,NA,NA
"Catostomus commersonii","42.08_-81.34","39.279_-91.155",NA,NA,24.8923674149947,28.7974126642401,24.8923674149947,28.7974126642401,884666.745488855,3.90504524924538,3.90504524924538,NA,NA,NA
"Catostomus commersonii","42.08_-81.34","46.78_-94.7",NA,NA,24.8923674149947,12.8226617986506,24.8923674149947,12.8226617986506,1181821.36355308,12.0697056163441,12.0697056163441,NA,NA,NA
"Catostomus commersonii","42.08_-81.34","54.61_-124.91",NA,NA,24.8923674149947,21.7818431507458,24.8923674149947,21.7818431507458,3443370.74057137,3.11052426424894,3.11052426424894,NA,NA,NA
"Catostomus commersonii","42.08_-81.34","43.22_-86.35",NA,NA,24.8923674149947,24.8877426147461,24.8923674149947,24.8877426147461,429301.153130582,0.00462480024859246,0.00462480024859246,NA,NA,NA
"Catostomus commersonii","39.279_-91.155","46.78_-94.7",NA,NA,28.7974126642401,12.8226617986506,28.7974126642401,12.8226617986506,883183.008232081,15.9747508655895,15.9747508655895,NA,NA,NA
"Catostomus commersonii","39.279_-91.155","54.61_-124.91",NA,NA,28.7974126642401,21.7818431507458,28.7974126642401,21.7818431507458,3035903.57953211,7.01556951349432,7.01556951349432,NA,NA,NA
"Catostomus commersonii","39.279_-91.155","43.22_-86.35",NA,NA,28.7974126642401,24.8877426147461,28.7974126642401,24.8877426147461,594930.985861979,3.90967004949397,3.90967004949397,NA,NA,NA
"Catostomus commersonii","46.78_-94.7","54.61_-124.91",NA,NA,12.8226617986506,21.7818431507458,12.8226617986506,21.7818431507458,2279468.01646011,8.95918135209517,8.95918135209517,NA,NA,NA
"Catostomus commersonii","46.78_-94.7","43.22_-86.35",NA,NA,12.8226617986506,24.8877426147461,12.8226617986506,24.8877426147461,766886.367476894,12.0650808160955,12.0650808160955,NA,NA,NA
"Catostomus commersonii","54.61_-124.91","43.22_-86.35",NA,NA,21.7818431507458,24.8877426147461,21.7818431507458,24.8877426147461,3043663.44439663,3.10589946400034,3.10589946400034,NA,NA,NA
"Ceratitis capitata","-33.67_19.62","-33.39_18.57",287,94,23.0528604104336,25.2089935532823,22.9324034183297,25.0562006328123,102298.85470566,2.1561331428487,2.12379721448255,30.4881629661373,29.1423621974138,1.3458007687235
"Ceratitis capitata","-33.67_19.62","-33.34_19.57",287,1054,23.0528604104336,22.4585749600348,22.9324034183297,22.338117967931,37027.446713466,0.594285450398775,0.594285450398775,30.4881629661373,28.4681317864257,2.0200311797116
"Ceratitis capitata","-33.67_19.62","-33.01_19",287,145,23.0528604104336,24.9284935532823,22.9324034183297,24.7757006328123,93394.190179087,1.8756331428487,1.84329721448255,30.4881629661373,29.7438187545899,0.7443442115474
"Ceratitis capitata","-33.67_19.62","-28.47_20.46",287,696,23.0528604104336,32.4132609696308,22.9324034183297,32.3234119841573,584368.195184175,9.36040055919723,9.39100856582758,30.4881629661373,44.9929049995219,14.5047420333846
"Ceratitis capitata","-33.67_19.62","-25.06_31.05",287,692,23.0528604104336,27.1021912561575,22.9324034183297,27.031314616015,1463830.10691983,4.04933084572391,4.09891119768525,30.4881629661373,29.3220410042229,1.1661219619144
"Ceratitis capitata","-33.67_19.62","-23.05_30.17",287,919,23.0528604104336,27.0226302736821,22.9324034183297,26.9322000258679,1568201.39064313,3.96976986324851,3.99979660753816,30.4881629661373,29.4712711726314,1.0168917935059
"Ceratitis capitata","-33.67_19.62","-1.28_36.82",287,1657,23.0528604104336,22.2771195044758,22.9324034183297,22.2588553047044,4027053.40414699,0.775740905957807,0.673548113625351,30.4881629661373,24.1834959070637,6.3046670590736
"Ceratitis capitata","-33.39_18.57","-33.34_19.57",94,1054,25.2089935532823,22.4585749600348,25.0562006328123,22.338117967931,93138.3521895807,2.75041859324747,2.71808266488133,29.1423621974138,28.4681317864257,0.674230410988098
"Ceratitis capitata","-33.39_18.57","-33.01_19",94,145,25.2089935532823,24.9284935532823,25.0562006328123,24.7757006328123,58255.4159128082,0.2805,0.2805,29.1423621974138,29.7438187545899,0.6014565571761
"Ceratitis capitata","-33.39_18.57","-28.47_20.46",94,696,25.2089935532823,32.4132609696308,25.0562006328123,32.3234119841573,576624.01798689,7.20426741634853,7.26721135134503,29.1423621974138,44.9929049995219,15.8505428021081
"Ceratitis capitata","-33.39_18.57","-25.06_31.05",94,692,25.2089935532823,27.1021912561575,25.0562006328123,27.031314616015,1524279.12082824,1.89319770287521,1.9751139832027,29.1423621974138,29.3220410042229,0.1796788068091
"Ceratitis capitata","-33.39_18.57","-23.05_30.17",94,919,25.2089935532823,27.0226302736821,25.0562006328123,26.9322000258679,1616161.5817475,1.81363672039981,1.87599939305561,29.1423621974138,29.4712711726314,0.328908975217601
"Ceratitis capitata","-33.39_18.57","-1.28_36.82",94,1657,25.2089935532823,22.2771195044758,25.0562006328123,22.2588553047044,4050444.54445976,2.93187404880651,2.7973453281079,29.1423621974138,24.1834959070637,4.9588662903501
"Ceratitis capitata","-33.34_19.57","-33.01_19",1054,145,22.4585749600348,24.9284935532823,22.338117967931,24.7757006328123,64576.2998838134,2.46991859324747,2.43758266488133,28.4681317864257,29.7438187545899,1.2756869681642
"Ceratitis capitata","-33.34_19.57","-28.47_20.46",1054,696,22.4585749600348,32.4132609696308,22.338117967931,32.3234119841573,548741.985621002,9.954686009596,9.98529401622636,28.4681317864257,44.9929049995219,16.5247732130962
"Ceratitis capitata","-33.34_19.57","-25.06_31.05",1054,692,22.4585749600348,27.1021912561575,22.338117967931,27.031314616015,1445278.80167424,4.64361629612268,4.69319664808402,28.4681317864257,29.3220410042229,0.853909217797199
"Ceratitis capitata","-33.34_19.57","-23.05_30.17",1054,919,22.4585749600348,27.0226302736821,22.338117967931,26.9322000258679,1545170.32746755,4.56405531364729,4.59408205793694,28.4681317864257,29.4712711726314,1.0031393862057
"Ceratitis capitata","-33.34_19.57","-1.28_36.82",1054,1657,22.4585749600348,22.2771195044758,22.338117967931,22.2588553047044,3997641.90901009,0.181455455559032,0.0792626632265758,28.4681317864257,24.1834959070637,4.284635879362
"Ceratitis capitata","-33.01_19","-28.47_20.46",145,696,24.9284935532823,32.4132609696308,24.7757006328123,32.3234119841573,524320.259125867,7.48476741634853,7.54771135134503,29.7438187545899,44.9929049995219,15.249086244932
"Ceratitis capitata","-33.01_19","-25.06_31.05",145,692,24.9284935532823,27.1021912561575,24.7757006328123,27.031314616015,1467397.52219143,2.17369770287521,2.2556139832027,29.7438187545899,29.3220410042229,0.421777750366999
"Ceratitis capitata","-33.01_19","-23.05_30.17",145,919,24.9284935532823,27.0226302736821,24.7757006328123,26.9322000258679,1558054.17772944,2.09413672039981,2.15649939305561,29.7438187545899,29.4712711726314,0.272547581958499
"Ceratitis capitata","-33.01_19","-1.28_36.82",145,1657,24.9284935532823,22.2771195044758,24.7757006328123,22.2588553047044,3993414.43977152,2.65137404880651,2.5168453281079,29.7438187545899,24.1834959070637,5.5603228475262
"Ceratitis capitata","-28.47_20.46","-25.06_31.05",696,692,32.4132609696308,27.1021912561575,32.3234119841573,27.031314616015,1118383.39765628,5.31106971347332,5.29209736814234,44.9929049995219,29.3220410042229,15.670863995299
"Ceratitis capitata","-28.47_20.46","-23.05_30.17",696,919,32.4132609696308,27.0226302736821,32.3234119841573,26.9322000258679,1144592.70588485,5.39063069594872,5.39121195828942,44.9929049995219,29.4712711726314,15.5216338268905
"Ceratitis capitata","-28.47_20.46","-1.28_36.82",696,1657,32.4132609696308,22.2771195044758,32.3234119841573,22.2588553047044,3491003.36928248,10.136141465155,10.0645566794529,44.9929049995219,24.1834959070637,20.8094090924582
"Ceratitis capitata","-25.06_31.05","-23.05_30.17",692,919,27.1021912561575,27.0226302736821,27.031314616015,26.9322000258679,240968.17062338,0.079560982475396,0.0991145901470851,29.3220410042229,29.4712711726314,0.149230168408501
"Ceratitis capitata","-25.06_31.05","-1.28_36.82",692,1657,27.1021912561575,22.2771195044758,27.031314616015,22.2588553047044,2718844.03967788,4.82507175168172,4.7724593113106,29.3220410042229,24.1834959070637,5.1385450971592
"Ceratitis capitata","-23.05_30.17","-1.28_36.82",919,1657,27.0226302736821,22.2771195044758,26.9322000258679,22.2588553047044,2527732.08033245,4.74551076920632,4.67334472116351,29.4712711726314,24.1834959070637,5.2877752655677
"Chrosomus erythrogaster","36.16_-105.2","38.189801_-91.908238",NA,NA,17.5032280661843,29.1581956343217,17.5032280661843,29.1581956343217,1199304.62166789,11.6549675681374,11.6549675681374,NA,NA,NA
"Coregonus artedi","42.41_-83.98","45.3_-94.11",NA,NA,23.9103096701882,21.3853837446733,23.9103096701882,21.3853837446733,873707.419213754,2.52492592551491,2.52492592551491,NA,NA,NA
"Coregonus clupeaformis","45.05_-82.5","45.29_-82.12",NA,NA,22.7851660988548,22.7851660988548,22.7851660988548,22.7851660988548,40039.5957505514,0,0,NA,NA,NA
"Cottus bairdii","34.19_-84.95","42.6_-78.47",NA,NA,19.7564109108665,20.8822355790572,19.7564109108665,20.8822355790572,1092842.17847968,1.1258246681907,1.1258246681907,NA,NA,NA
"Cottus carolinae","34.6_-84.7","40.03_-76.27",NA,NA,28.3670350508256,18.7478694568981,28.3670350508256,18.7478694568981,959630.163342012,9.61916559392754,9.61916559392754,NA,NA,NA
"Cottus gobio","54.4_-2.92","54.43_-3.02",NA,NA,13.0740142822266,14.7748324307529,13.0740142822266,14.7748324307529,7287.97775143747,1.70081814852628,1.70081814852628,NA,NA,NA
"Cottus gobio","54.4_-2.92","54.47_-1.18",NA,NA,13.0740142822266,17.8963811700994,13.0740142822266,17.8963811700994,112924.875362013,4.82236688787286,4.82236688787286,NA,NA,NA
"Cottus gobio","54.43_-3.02","54.47_-1.18",NA,NA,14.7748324307529,17.8963811700994,14.7748324307529,17.8963811700994,119169.434215869,3.12154873934658,3.12154873934658,NA,NA,NA
"Couesius plumbeus","51.38_-121.26","59.4_-133.58",NA,NA,21.625539744984,13.6674473155629,21.625539744984,13.6674473155629,1181117.53912801,7.95809242942116,7.95809242942116,NA,NA,NA
"Couesius plumbeus","51.38_-121.26","59.43_-126.09",NA,NA,21.625539744984,0.897372297807196,21.625539744984,0.897372297807196,946080.795567355,20.7281674471768,20.7281674471768,NA,NA,NA
"Couesius plumbeus","51.38_-121.26","59.428525_-126.0883333",NA,NA,21.625539744984,0.897372297807196,21.625539744984,0.897372297807196,945893.776509963,20.7281674471768,20.7281674471768,NA,NA,NA
"Couesius plumbeus","51.38_-121.26","59.40388333_-133.5752778",NA,NA,21.625539744984,13.6674473155629,21.625539744984,13.6674473155629,1181222.64222947,7.95809242942116,7.95809242942116,NA,NA,NA
"Couesius plumbeus","51.38_-121.26","51.37627778_-121.2630556",NA,NA,21.625539744984,21.625539744984,21.625539744984,21.625539744984,465.5827293319,0,0,NA,NA,NA
"Couesius plumbeus","59.4_-133.58","59.43_-126.09",NA,NA,13.6674473155629,0.897372297807196,13.6674473155629,0.897372297807196,424031.339270927,12.7700750177557,12.7700750177557,NA,NA,NA
"Couesius plumbeus","59.4_-133.58","59.428525_-126.0883333",NA,NA,13.6674473155629,0.897372297807196,13.6674473155629,0.897372297807196,424133.573379059,12.7700750177557,12.7700750177557,NA,NA,NA
"Couesius plumbeus","59.4_-133.58","59.40388333_-133.5752778",NA,NA,13.6674473155629,13.6674473155629,13.6674473155629,13.6674473155629,508.400171173228,0,0,NA,NA,NA
"Couesius plumbeus","59.4_-133.58","51.37627778_-121.2630556",NA,NA,13.6674473155629,21.625539744984,13.6674473155629,21.625539744984,1181326.9442121,7.95809242942116,7.95809242942116,NA,NA,NA
"Couesius plumbeus","59.43_-126.09","59.428525_-126.0883333",NA,NA,0.897372297807196,0.897372297807196,0.897372297807196,0.897372297807196,189.380513326134,0,0,NA,NA,NA
"Couesius plumbeus","59.43_-126.09","59.40388333_-133.5752778",NA,NA,0.897372297807196,13.6674473155629,0.897372297807196,13.6674473155629,423736.820069988,12.7700750177557,12.7700750177557,NA,NA,NA
"Couesius plumbeus","59.43_-126.09","51.37627778_-121.2630556",NA,NA,0.897372297807196,21.625539744984,0.897372297807196,21.625539744984,946415.903566584,20.7281674471768,20.7281674471768,NA,NA,NA
"Couesius plumbeus","59.428525_-126.0883333","59.40388333_-133.5752778",NA,NA,0.897372297807196,13.6674473155629,0.897372297807196,13.6674473155629,423839.210095127,12.7700750177557,12.7700750177557,NA,NA,NA
"Couesius plumbeus","59.428525_-126.0883333","51.37627778_-121.2630556",NA,NA,0.897372297807196,21.625539744984,0.897372297807196,21.625539744984,946228.894742158,20.7281674471768,20.7281674471768,NA,NA,NA
"Couesius plumbeus","59.40388333_-133.5752778","51.37627778_-121.2630556",NA,NA,13.6674473155629,21.625539744984,13.6674473155629,21.625539744984,1181432.22339423,7.95809242942116,7.95809242942116,NA,NA,NA
"Crinia parinsignifera","-37_145.887","-32_147.196",304.8,304.8,27.6180937636745,32.3601596470158,27.6180937636745,32.3601596470158,569385.502863748,4.74206588334137,4.74206588334137,23.5284229424901,34.5887827913803,11.0603598488902
"Crinia signifera","-43_147.371","-38_148.174",304.8,304.8,20.1125818349612,NA,20.1125818349612,NA,560724.157602056,NA,NA,21.3985394953451,32.4342250058791,11.035685510534
"Crinia signifera","-43_147.371","-38_142.518",304.8,304.8,20.1125818349612,25.1305840063171,20.1125818349612,25.1305840063171,691498.750719277,5.01800217135591,5.01800217135591,21.3985394953451,18.5899634656897,2.8085760296554
"Crinia signifera","-43_147.371","-38_145.245",304.8,304.8,20.1125818349612,24.9460460505202,20.1125818349612,24.9460460505202,584910.074700488,4.83346421555909,4.83346421555909,21.3985394953451,19.1600048124432,2.2385346829019
"Crinia signifera","-43_147.371","-38_148.206",304.8,304.8,20.1125818349612,NA,20.1125818349612,NA,561058.277531067,NA,NA,21.3985394953451,32.4342250058791,11.035685510534
"Crinia signifera","-43_147.371","-37_148.264",304.8,1905,20.1125818349612,17.606864341065,20.1125818349612,17.606864341065,672231.726667791,2.50571749389618,2.50571749389618,21.3985394953451,16.5665895351707,4.8319499601744
"Crinia signifera","-43_147.371","-34_151.342",304.8,304.8,20.1125818349612,NA,20.1125818349612,NA,1059577.31243816,NA,NA,21.3985394953451,21.0838689944442,0.314670500900903
"Crinia signifera","-43_147.371","-31_151.667",304.8,762,20.1125818349612,27.6892334225326,20.1125818349612,27.6892334225326,1388831.45678762,7.57665158757144,7.57665158757144,21.3985394953451,17.7709537385408,3.6275857568043
"Crinia signifera","-43_147.371","-27.559_152.276",304.8,107,20.1125818349612,29.1397327783494,20.1125818349612,29.1397327783494,1774876.77189803,9.02715094338822,9.02715094338822,21.3985394953451,23.6400677117242,2.2415282163791
"Crinia signifera","-38_148.174","-38_142.518",304.8,304.8,NA,25.1305840063171,NA,25.1305840063171,496073.324698516,NA,NA,32.4342250058791,18.5899634656897,13.8442615401894
"Crinia signifera","-38_148.174","-38_145.245",304.8,304.8,NA,24.9460460505202,NA,24.9460460505202,256924.07357077,NA,NA,32.4342250058791,19.1600048124432,13.2742201934359
"Crinia signifera","-38_148.174","-38_148.206",304.8,304.8,NA,NA,NA,NA,2807.07057276667,NA,NA,32.4342250058791,32.4342250058791,0
"Crinia signifera","-38_148.174","-37_148.264",304.8,1905,NA,17.606864341065,NA,17.606864341065,111602.875606979,NA,NA,32.4342250058791,16.5665895351707,15.8676354707084
"Crinia signifera","-38_148.174","-34_151.342",304.8,304.8,NA,NA,NA,NA,528753.760718132,NA,NA,32.4342250058791,21.0838689944442,11.3503560114349
"Crinia signifera","-38_148.174","-31_151.667",304.8,762,NA,27.6892334225326,NA,27.6892334225326,842365.683742909,NA,NA,32.4342250058791,17.7709537385408,14.6632712673383
"Crinia signifera","-38_148.174","-27.559_152.276",304.8,107,NA,29.1397327783494,NA,29.1397327783494,1223670.14144806,NA,NA,32.4342250058791,23.6400677117242,8.7941572941549
"Crinia signifera","-38_142.518","-38_145.245",304.8,304.8,25.1305840063171,24.9460460505202,25.1305840063171,24.9460460505202,239206.487164713,0.184537955796817,0.184537955796817,18.5899634656897,19.1600048124432,0.570041346753502
"Crinia signifera","-38_142.518","-38_148.206",304.8,304.8,25.1305840063171,NA,25.1305840063171,NA,498879.090669562,NA,NA,18.5899634656897,32.4342250058791,13.8442615401894
"Crinia signifera","-38_142.518","-37_148.264",304.8,1905,25.1305840063171,17.606864341065,25.1305840063171,17.606864341065,519433.877552728,7.52371966525209,7.52371966525209,18.5899634656897,16.5665895351707,2.023373930519
"Crinia signifera","-38_142.518","-34_151.342",304.8,304.8,25.1305840063171,NA,25.1305840063171,NA,910329.600420146,NA,NA,18.5899634656897,21.0838689944442,2.4939055287545
"Crinia signifera","-38_142.518","-31_151.667",304.8,762,25.1305840063171,27.6892334225326,25.1305840063171,27.6892334225326,1144159.85350189,2.55864941621553,2.55864941621553,18.5899634656897,17.7709537385408,0.819009727148899
"Crinia signifera","-38_142.518","-27.559_152.276",304.8,107,25.1305840063171,29.1397327783494,25.1305840063171,29.1397327783494,1476214.53817634,4.00914877203231,4.00914877203231,18.5899634656897,23.6400677117242,5.0501042460345
